datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
10/6/2023 4:00:00 AM,10/6/2023 12:00:00 AM,1,PJM-RTO,,,ZONE,,20.98,21.284320,0.227086,0.077234,True,1
10/6/2023 5:00:00 AM,10/6/2023 1:00:00 AM,1,PJM-RTO,,,ZONE,,19.40,19.472430,-0.004559,0.076990,True,1
10/6/2023 6:00:00 AM,10/6/2023 2:00:00 AM,1,PJM-RTO,,,ZONE,,17.80,18.063099,0.207948,0.055151,True,1
10/6/2023 7:00:00 AM,10/6/2023 3:00:00 AM,1,PJM-RTO,,,ZONE,,17.24,17.607010,0.310196,0.056814,True,1
10/6/2023 8:00:00 AM,10/6/2023 4:00:00 AM,1,PJM-RTO,,,ZONE,,18.04,18.391899,0.294921,0.056978,True,1
10/6/2023 9:00:00 AM,10/6/2023 5:00:00 AM,1,PJM-RTO,,,ZONE,,22.89,24.008714,0.979545,0.139169,True,1
10/6/2023 10:00:00 AM,10/6/2023 6:00:00 AM,1,PJM-RTO,,,ZONE,,31.46,33.428773,1.675769,0.293005,True,1
10/6/2023 11:00:00 AM,10/6/2023 7:00:00 AM,1,PJM-RTO,,,ZONE,,30.35,31.381621,0.825971,0.205651,True,1
10/6/2023 12:00:00 PM,10/6/2023 8:00:00 AM,1,PJM-RTO,,,ZONE,,30.02,30.463470,0.196854,0.246616,True,1
10/6/2023 1:00:00 PM,10/6/2023 9:00:00 AM,1,PJM-RTO,,,ZONE,,30.96,32.371974,1.221534,0.190441,True,1
10/6/2023 2:00:00 PM,10/6/2023 10:00:00 AM,1,PJM-RTO,,,ZONE,,30.32,32.133069,1.555224,0.257845,True,1
10/6/2023 3:00:00 PM,10/6/2023 11:00:00 AM,1,PJM-RTO,,,ZONE,,30.25,31.942972,1.367611,0.325361,True,1
10/6/2023 4:00:00 PM,10/6/2023 12:00:00 PM,1,PJM-RTO,,,ZONE,,29.35,31.586471,1.892268,0.344203,True,1
10/6/2023 5:00:00 PM,10/6/2023 1:00:00 PM,1,PJM-RTO,,,ZONE,,31.01,33.257380,1.869504,0.377876,True,1
10/6/2023 6:00:00 PM,10/6/2023 2:00:00 PM,1,PJM-RTO,,,ZONE,,33.33,34.026035,0.398602,0.297433,True,1
10/6/2023 7:00:00 PM,10/6/2023 3:00:00 PM,1,PJM-RTO,,,ZONE,,33.96,34.737844,0.464501,0.313343,True,1
10/6/2023 8:00:00 PM,10/6/2023 4:00:00 PM,1,PJM-RTO,,,ZONE,,34.14,36.136109,1.568021,0.428088,True,1
10/6/2023 9:00:00 PM,10/6/2023 5:00:00 PM,1,PJM-RTO,,,ZONE,,35.26,38.375323,2.573709,0.541614,True,1
10/6/2023 10:00:00 PM,10/6/2023 6:00:00 PM,1,PJM-RTO,,,ZONE,,37.16,39.594433,1.838172,0.596260,True,1
10/6/2023 11:00:00 PM,10/6/2023 7:00:00 PM,1,PJM-RTO,,,ZONE,,37.45,39.147469,1.180383,0.517086,True,1
10/7/2023 12:00:00 AM,10/6/2023 8:00:00 PM,1,PJM-RTO,,,ZONE,,31.21,32.069985,0.609658,0.250327,True,1
10/7/2023 1:00:00 AM,10/6/2023 9:00:00 PM,1,PJM-RTO,,,ZONE,,26.41,26.929974,0.302994,0.216980,True,1
10/7/2023 2:00:00 AM,10/6/2023 10:00:00 PM,1,PJM-RTO,,,ZONE,,23.71,24.347121,0.380304,0.256817,True,1
10/7/2023 3:00:00 AM,10/6/2023 11:00:00 PM,1,PJM-RTO,,,ZONE,,21.63,21.881769,0.125054,0.126714,True,1
10/7/2023 4:00:00 AM,10/7/2023 12:00:00 AM,1,PJM-RTO,,,ZONE,,21.50,21.833480,0.159483,0.173997,True,1
10/7/2023 5:00:00 AM,10/7/2023 1:00:00 AM,1,PJM-RTO,,,ZONE,,23.22,22.920948,-0.385242,0.086190,True,1
10/7/2023 6:00:00 AM,10/7/2023 2:00:00 AM,1,PJM-RTO,,,ZONE,,19.60,20.056717,0.452602,0.004114,True,1
10/7/2023 7:00:00 AM,10/7/2023 3:00:00 AM,1,PJM-RTO,,,ZONE,,17.82,18.378811,0.522847,0.035964,True,1
10/7/2023 8:00:00 AM,10/7/2023 4:00:00 AM,1,PJM-RTO,,,ZONE,,17.59,18.191952,0.577157,0.024795,True,1
10/7/2023 9:00:00 AM,10/7/2023 5:00:00 AM,1,PJM-RTO,,,ZONE,,19.68,20.814803,1.122035,0.012768,True,1
10/7/2023 10:00:00 AM,10/7/2023 6:00:00 AM,1,PJM-RTO,,,ZONE,,24.74,24.800641,0.010492,0.050149,True,1
10/7/2023 11:00:00 AM,10/7/2023 7:00:00 AM,1,PJM-RTO,,,ZONE,,25.86,25.814918,-0.132534,0.087453,True,1
10/7/2023 12:00:00 PM,10/7/2023 8:00:00 AM,1,PJM-RTO,,,ZONE,,27.50,27.839873,0.234854,0.105019,True,1
10/7/2023 1:00:00 PM,10/7/2023 9:00:00 AM,1,PJM-RTO,,,ZONE,,24.75,25.933033,1.046997,0.136036,True,1
10/7/2023 2:00:00 PM,10/7/2023 10:00:00 AM,1,PJM-RTO,,,ZONE,,24.19,25.324553,0.998700,0.135853,True,1
10/7/2023 3:00:00 PM,10/7/2023 11:00:00 AM,1,PJM-RTO,,,ZONE,,24.87,25.829051,0.778643,0.180407,True,1
10/7/2023 4:00:00 PM,10/7/2023 12:00:00 PM,1,PJM-RTO,,,ZONE,,22.74,23.536671,0.609027,0.187644,True,1
10/7/2023 5:00:00 PM,10/7/2023 1:00:00 PM,1,PJM-RTO,,,ZONE,,22.21,23.343481,0.999699,0.133783,True,1
10/7/2023 6:00:00 PM,10/7/2023 2:00:00 PM,1,PJM-RTO,,,ZONE,,22.39,23.761589,1.280127,0.091462,True,1
10/7/2023 7:00:00 PM,10/7/2023 3:00:00 PM,1,PJM-RTO,,,ZONE,,21.70,23.050241,1.321031,0.029210,True,1
10/7/2023 8:00:00 PM,10/7/2023 4:00:00 PM,1,PJM-RTO,,,ZONE,,24.63,25.392759,0.623418,0.139341,True,1
10/7/2023 9:00:00 PM,10/7/2023 5:00:00 PM,1,PJM-RTO,,,ZONE,,29.51,30.556975,0.931176,0.115798,True,1
10/7/2023 10:00:00 PM,10/7/2023 6:00:00 PM,1,PJM-RTO,,,ZONE,,32.30,34.641655,2.260170,0.081485,True,1
10/7/2023 11:00:00 PM,10/7/2023 7:00:00 PM,1,PJM-RTO,,,ZONE,,41.62,44.255546,2.676506,-0.040960,True,1
10/8/2023 12:00:00 AM,10/7/2023 8:00:00 PM,1,PJM-RTO,,,ZONE,,34.47,36.321486,2.139635,-0.288149,True,1
10/8/2023 1:00:00 AM,10/7/2023 9:00:00 PM,1,PJM-RTO,,,ZONE,,30.25,32.181604,2.187300,-0.255696,True,1
10/8/2023 2:00:00 AM,10/7/2023 10:00:00 PM,1,PJM-RTO,,,ZONE,,27.52,29.568059,2.127176,-0.079117,True,1
10/8/2023 3:00:00 AM,10/7/2023 11:00:00 PM,1,PJM-RTO,,,ZONE,,23.83,24.856404,1.236772,-0.210367,True,1
10/8/2023 4:00:00 AM,10/8/2023 12:00:00 AM,1,PJM-RTO,,,ZONE,,20.82,21.608429,0.641827,0.146601,True,1
10/8/2023 5:00:00 AM,10/8/2023 1:00:00 AM,1,PJM-RTO,,,ZONE,,20.70,21.380800,0.531581,0.149220,True,1
10/8/2023 6:00:00 AM,10/8/2023 2:00:00 AM,1,PJM-RTO,,,ZONE,,19.20,19.729886,0.426302,0.103584,True,1
10/8/2023 7:00:00 AM,10/8/2023 3:00:00 AM,1,PJM-RTO,,,ZONE,,16.95,17.824160,0.775436,0.098725,True,1
10/8/2023 8:00:00 AM,10/8/2023 4:00:00 AM,1,PJM-RTO,,,ZONE,,17.68,18.689917,0.907643,0.102273,True,1
10/8/2023 9:00:00 AM,10/8/2023 5:00:00 AM,1,PJM-RTO,,,ZONE,,19.68,20.372097,0.578582,0.113514,True,1
10/8/2023 10:00:00 AM,10/8/2023 6:00:00 AM,1,PJM-RTO,,,ZONE,,20.24,21.551832,1.090211,0.221622,True,1
10/8/2023 11:00:00 AM,10/8/2023 7:00:00 AM,1,PJM-RTO,,,ZONE,,21.39,23.748125,2.075232,0.282893,True,1
10/8/2023 12:00:00 PM,10/8/2023 8:00:00 AM,1,PJM-RTO,,,ZONE,,20.64,22.842590,1.879434,0.323157,True,1
10/8/2023 1:00:00 PM,10/8/2023 9:00:00 AM,1,PJM-RTO,,,ZONE,,20.94,22.912846,1.662847,0.309999,True,1
10/8/2023 2:00:00 PM,10/8/2023 10:00:00 AM,1,PJM-RTO,,,ZONE,,21.23,23.246591,1.717723,0.298868,True,1
10/8/2023 3:00:00 PM,10/8/2023 11:00:00 AM,1,PJM-RTO,,,ZONE,,21.37,23.079836,1.461069,0.248767,True,1
10/8/2023 4:00:00 PM,10/8/2023 12:00:00 PM,1,PJM-RTO,,,ZONE,,20.71,22.790566,1.796245,0.284321,True,1
10/8/2023 5:00:00 PM,10/8/2023 1:00:00 PM,1,PJM-RTO,,,ZONE,,20.64,22.819094,1.883994,0.295100,True,1
10/8/2023 6:00:00 PM,10/8/2023 2:00:00 PM,1,PJM-RTO,,,ZONE,,20.71,22.780685,1.765374,0.305311,True,1
10/8/2023 7:00:00 PM,10/8/2023 3:00:00 PM,1,PJM-RTO,,,ZONE,,21.06,23.066817,1.709940,0.296877,True,1
10/8/2023 8:00:00 PM,10/8/2023 4:00:00 PM,1,PJM-RTO,,,ZONE,,21.93,24.664813,2.375990,0.358823,True,1
10/8/2023 9:00:00 PM,10/8/2023 5:00:00 PM,1,PJM-RTO,,,ZONE,,32.07,35.178104,2.694980,0.413124,True,1
10/8/2023 10:00:00 PM,10/8/2023 6:00:00 PM,1,PJM-RTO,,,ZONE,,49.32,53.461848,3.606561,0.535287,True,1
10/8/2023 11:00:00 PM,10/8/2023 7:00:00 PM,1,PJM-RTO,,,ZONE,,64.78,69.322820,3.843876,0.698944,True,1
10/9/2023 12:00:00 AM,10/8/2023 8:00:00 PM,1,PJM-RTO,,,ZONE,,39.87,40.233658,0.216070,0.147588,True,1
10/9/2023 1:00:00 AM,10/8/2023 9:00:00 PM,1,PJM-RTO,,,ZONE,,32.65,34.261952,1.411398,0.200554,True,1
10/9/2023 2:00:00 AM,10/8/2023 10:00:00 PM,1,PJM-RTO,,,ZONE,,30.93,32.259325,1.180761,0.148565,True,1
10/9/2023 3:00:00 AM,10/8/2023 11:00:00 PM,1,PJM-RTO,,,ZONE,,25.44,26.089353,0.529082,0.120272,True,1
10/9/2023 4:00:00 AM,10/9/2023 12:00:00 AM,1,PJM-RTO,,,ZONE,,21.95,22.937895,0.818483,0.169413,True,1
10/9/2023 5:00:00 AM,10/9/2023 1:00:00 AM,1,PJM-RTO,,,ZONE,,20.80,21.599517,0.653787,0.145730,True,1
10/9/2023 6:00:00 AM,10/9/2023 2:00:00 AM,1,PJM-RTO,,,ZONE,,19.30,20.095718,0.698089,0.097629,True,1
10/9/2023 7:00:00 AM,10/9/2023 3:00:00 AM,1,PJM-RTO,,,ZONE,,19.15,20.239007,0.991562,0.097445,True,1
10/9/2023 8:00:00 AM,10/9/2023 4:00:00 AM,1,PJM-RTO,,,ZONE,,22.04,22.305356,0.198630,0.066726,True,1
10/9/2023 9:00:00 AM,10/9/2023 5:00:00 AM,1,PJM-RTO,,,ZONE,,27.52,28.158752,0.511374,0.127378,True,1
10/9/2023 10:00:00 AM,10/9/2023 6:00:00 AM,1,PJM-RTO,,,ZONE,,46.72,47.699746,0.742798,0.236948,True,1
10/9/2023 11:00:00 AM,10/9/2023 7:00:00 AM,1,PJM-RTO,,,ZONE,,57.65,57.198547,-0.622472,0.171019,True,1
10/9/2023 12:00:00 PM,10/9/2023 8:00:00 AM,1,PJM-RTO,,,ZONE,,40.83,42.630821,1.523449,0.277372,True,1
10/9/2023 1:00:00 PM,10/9/2023 9:00:00 AM,1,PJM-RTO,,,ZONE,,34.21,34.325516,-0.123625,0.239141,True,1
10/9/2023 2:00:00 PM,10/9/2023 10:00:00 AM,1,PJM-RTO,,,ZONE,,36.12,36.488097,0.113676,0.254421,True,1
10/9/2023 3:00:00 PM,10/9/2023 11:00:00 AM,1,PJM-RTO,,,ZONE,,33.73,34.632737,0.676601,0.226136,True,1
10/9/2023 4:00:00 PM,10/9/2023 12:00:00 PM,1,PJM-RTO,,,ZONE,,31.73,32.724771,0.764359,0.230412,True,1
10/9/2023 5:00:00 PM,10/9/2023 1:00:00 PM,1,PJM-RTO,,,ZONE,,28.53,29.667336,0.810011,0.327325,True,1
10/9/2023 6:00:00 PM,10/9/2023 2:00:00 PM,1,PJM-RTO,,,ZONE,,28.66,29.654461,0.704163,0.290298,True,1
10/9/2023 7:00:00 PM,10/9/2023 3:00:00 PM,1,PJM-RTO,,,ZONE,,28.91,29.336384,0.137198,0.289186,True,1
10/9/2023 8:00:00 PM,10/9/2023 4:00:00 PM,1,PJM-RTO,,,ZONE,,30.69,30.735896,-0.283694,0.329590,True,1
10/9/2023 9:00:00 PM,10/9/2023 5:00:00 PM,1,PJM-RTO,,,ZONE,,36.62,36.562639,-0.475254,0.417893,True,1
10/9/2023 10:00:00 PM,10/9/2023 6:00:00 PM,1,PJM-RTO,,,ZONE,,51.35,50.309100,-1.466774,0.425874,True,1
10/9/2023 11:00:00 PM,10/9/2023 7:00:00 PM,1,PJM-RTO,,,ZONE,,67.08,66.231352,-1.349053,0.500404,True,1
10/10/2023 12:00:00 AM,10/9/2023 8:00:00 PM,1,PJM-RTO,,,ZONE,,42.52,41.562402,-1.333639,0.376040,True,1
10/10/2023 1:00:00 AM,10/9/2023 9:00:00 PM,1,PJM-RTO,,,ZONE,,31.78,32.171950,0.126527,0.265423,True,1
10/10/2023 2:00:00 AM,10/9/2023 10:00:00 PM,1,PJM-RTO,,,ZONE,,28.13,29.314311,0.987498,0.196812,True,1
10/10/2023 3:00:00 AM,10/9/2023 11:00:00 PM,1,PJM-RTO,,,ZONE,,25.08,25.987306,0.711620,0.195686,True,1
10/10/2023 4:00:00 AM,10/10/2023 12:00:00 AM,1,PJM-RTO,,,ZONE,,24.26,24.702453,0.318077,0.124376,True,1
10/10/2023 5:00:00 AM,10/10/2023 1:00:00 AM,1,PJM-RTO,,,ZONE,,23.99,24.551963,0.484642,0.077321,True,1
10/10/2023 6:00:00 AM,10/10/2023 2:00:00 AM,1,PJM-RTO,,,ZONE,,22.67,23.068458,0.410031,-0.011573,True,1
10/10/2023 7:00:00 AM,10/10/2023 3:00:00 AM,1,PJM-RTO,,,ZONE,,22.27,22.581508,0.361417,-0.049909,True,1
10/10/2023 8:00:00 AM,10/10/2023 4:00:00 AM,1,PJM-RTO,,,ZONE,,23.99,23.610798,-0.314394,-0.064808,True,1
10/10/2023 9:00:00 AM,10/10/2023 5:00:00 AM,1,PJM-RTO,,,ZONE,,28.89,29.288252,0.311625,0.086628,True,1
10/10/2023 10:00:00 AM,10/10/2023 6:00:00 AM,1,PJM-RTO,,,ZONE,,50.88,53.302945,1.917066,0.505879,True,1
10/10/2023 11:00:00 AM,10/10/2023 7:00:00 AM,1,PJM-RTO,,,ZONE,,56.60,58.232377,1.300682,0.331695,True,1
10/10/2023 12:00:00 PM,10/10/2023 8:00:00 AM,1,PJM-RTO,,,ZONE,,41.51,42.832515,1.198699,0.123816,True,1
10/10/2023 1:00:00 PM,10/10/2023 9:00:00 AM,1,PJM-RTO,,,ZONE,,34.18,35.661178,1.299540,0.181639,True,1
10/10/2023 2:00:00 PM,10/10/2023 10:00:00 AM,1,PJM-RTO,,,ZONE,,33.65,35.385163,1.518022,0.217140,True,1
10/10/2023 3:00:00 PM,10/10/2023 11:00:00 AM,1,PJM-RTO,,,ZONE,,31.50,33.309692,1.549130,0.260562,True,1
10/10/2023 4:00:00 PM,10/10/2023 12:00:00 PM,1,PJM-RTO,,,ZONE,,29.21,30.986631,1.517763,0.258868,True,1
10/10/2023 5:00:00 PM,10/10/2023 1:00:00 PM,1,PJM-RTO,,,ZONE,,27.22,29.121978,1.568317,0.333661,True,1
10/10/2023 6:00:00 PM,10/10/2023 2:00:00 PM,1,PJM-RTO,,,ZONE,,26.28,27.963958,1.430251,0.253707,True,1
10/10/2023 7:00:00 PM,10/10/2023 3:00:00 PM,1,PJM-RTO,,,ZONE,,26.84,28.769324,1.631436,0.297888,True,1
10/10/2023 8:00:00 PM,10/10/2023 4:00:00 PM,1,PJM-RTO,,,ZONE,,31.19,32.817300,1.267246,0.360055,True,1
10/10/2023 9:00:00 PM,10/10/2023 5:00:00 PM,1,PJM-RTO,,,ZONE,,37.15,39.953872,2.347853,0.456020,True,1
10/10/2023 10:00:00 PM,10/10/2023 6:00:00 PM,1,PJM-RTO,,,ZONE,,53.57,58.048845,3.784106,0.694739,True,1
10/10/2023 11:00:00 PM,10/10/2023 7:00:00 PM,1,PJM-RTO,,,ZONE,,65.29,68.225443,2.351951,0.583491,True,1
10/11/2023 12:00:00 AM,10/10/2023 8:00:00 PM,1,PJM-RTO,,,ZONE,,42.58,44.365118,1.512738,0.272380,True,1
10/11/2023 1:00:00 AM,10/10/2023 9:00:00 PM,1,PJM-RTO,,,ZONE,,35.60,37.185050,1.369730,0.215319,True,1
10/11/2023 2:00:00 AM,10/10/2023 10:00:00 PM,1,PJM-RTO,,,ZONE,,29.46,30.595474,0.927977,0.207497,True,1
10/11/2023 3:00:00 AM,10/10/2023 11:00:00 PM,1,PJM-RTO,,,ZONE,,26.34,27.147957,0.646263,0.161694,True,1
10/11/2023 4:00:00 AM,10/11/2023 12:00:00 AM,1,PJM-RTO,,,ZONE,,23.50,24.776620,1.132025,0.144595,True,1
10/11/2023 5:00:00 AM,10/11/2023 1:00:00 AM,1,PJM-RTO,,,ZONE,,24.03,25.164657,1.039119,0.095538,True,1
10/11/2023 6:00:00 AM,10/11/2023 2:00:00 AM,1,PJM-RTO,,,ZONE,,21.10,22.191233,1.031864,0.059369,True,1
10/11/2023 7:00:00 AM,10/11/2023 3:00:00 AM,1,PJM-RTO,,,ZONE,,20.37,21.505286,1.051466,0.083820,True,1
10/11/2023 8:00:00 AM,10/11/2023 4:00:00 AM,1,PJM-RTO,,,ZONE,,24.01,25.115642,1.026089,0.079553,True,1
10/11/2023 9:00:00 AM,10/11/2023 5:00:00 AM,1,PJM-RTO,,,ZONE,,32.56,35.237239,2.542730,0.134509,True,1
10/11/2023 10:00:00 AM,10/11/2023 6:00:00 AM,1,PJM-RTO,,,ZONE,,49.23,53.829847,4.178752,0.421094,True,1
10/11/2023 11:00:00 AM,10/11/2023 7:00:00 AM,1,PJM-RTO,,,ZONE,,53.20,55.890536,2.245914,0.444622,True,1
10/11/2023 12:00:00 PM,10/11/2023 8:00:00 AM,1,PJM-RTO,,,ZONE,,35.85,38.455257,2.529964,0.075293,True,1
10/11/2023 1:00:00 PM,10/11/2023 9:00:00 AM,1,PJM-RTO,,,ZONE,,29.30,31.577904,2.155194,0.122710,True,1
10/11/2023 2:00:00 PM,10/11/2023 10:00:00 AM,1,PJM-RTO,,,ZONE,,28.59,30.823850,2.125637,0.108212,True,1
10/11/2023 3:00:00 PM,10/11/2023 11:00:00 AM,1,PJM-RTO,,,ZONE,,28.40,30.356298,1.832369,0.123929,True,1
10/11/2023 4:00:00 PM,10/11/2023 12:00:00 PM,1,PJM-RTO,,,ZONE,,28.12,30.136343,1.863299,0.153044,True,1
10/11/2023 5:00:00 PM,10/11/2023 1:00:00 PM,1,PJM-RTO,,,ZONE,,28.38,30.395338,1.883304,0.132034,True,1
10/11/2023 6:00:00 PM,10/11/2023 2:00:00 PM,1,PJM-RTO,,,ZONE,,28.03,29.631678,1.506433,0.095244,True,1
10/11/2023 7:00:00 PM,10/11/2023 3:00:00 PM,1,PJM-RTO,,,ZONE,,28.38,29.921796,1.420706,0.121091,True,1
10/11/2023 8:00:00 PM,10/11/2023 4:00:00 PM,1,PJM-RTO,,,ZONE,,33.56,35.821116,2.103510,0.157606,True,1
10/11/2023 9:00:00 PM,10/11/2023 5:00:00 PM,1,PJM-RTO,,,ZONE,,40.94,42.590889,1.436773,0.214116,True,1
10/11/2023 10:00:00 PM,10/11/2023 6:00:00 PM,1,PJM-RTO,,,ZONE,,52.34,53.618810,0.782915,0.495895,True,1
10/11/2023 11:00:00 PM,10/11/2023 7:00:00 PM,1,PJM-RTO,,,ZONE,,48.50,49.448341,0.522027,0.426314,True,1
10/12/2023 12:00:00 AM,10/11/2023 8:00:00 PM,1,PJM-RTO,,,ZONE,,34.77,35.202569,0.314692,0.117877,True,1
10/12/2023 1:00:00 AM,10/11/2023 9:00:00 PM,1,PJM-RTO,,,ZONE,,29.50,29.460389,-0.097652,0.058041,True,1
10/12/2023 2:00:00 AM,10/11/2023 10:00:00 PM,1,PJM-RTO,,,ZONE,,25.64,25.189208,-0.441677,-0.009115,True,1
10/12/2023 3:00:00 AM,10/11/2023 11:00:00 PM,1,PJM-RTO,,,ZONE,,23.62,23.211655,-0.420622,0.012278,True,1
10/12/2023 4:00:00 AM,10/12/2023 12:00:00 AM,1,PJM-RTO,,,ZONE,,21.54,22.281912,0.640257,0.101655,True,1
10/12/2023 5:00:00 AM,10/12/2023 1:00:00 AM,1,PJM-RTO,,,ZONE,,21.27,21.872894,0.532441,0.070452,True,1
10/12/2023 6:00:00 AM,10/12/2023 2:00:00 AM,1,PJM-RTO,,,ZONE,,19.46,20.072857,0.567137,0.045720,True,1
10/12/2023 7:00:00 AM,10/12/2023 3:00:00 AM,1,PJM-RTO,,,ZONE,,19.41,19.694885,0.237893,0.046992,True,1
10/12/2023 8:00:00 AM,10/12/2023 4:00:00 AM,1,PJM-RTO,,,ZONE,,22.48,22.755652,0.218058,0.057594,True,1
10/12/2023 9:00:00 AM,10/12/2023 5:00:00 AM,1,PJM-RTO,,,ZONE,,26.28,26.903776,0.513220,0.110555,True,1
10/12/2023 10:00:00 AM,10/12/2023 6:00:00 AM,1,PJM-RTO,,,ZONE,,39.49,40.278602,0.489466,0.299136,True,1
10/12/2023 11:00:00 AM,10/12/2023 7:00:00 AM,1,PJM-RTO,,,ZONE,,45.97,46.346496,0.047426,0.329070,True,1
10/12/2023 12:00:00 PM,10/12/2023 8:00:00 AM,1,PJM-RTO,,,ZONE,,35.72,35.774760,0.049556,0.005203,True,1
10/12/2023 1:00:00 PM,10/12/2023 9:00:00 AM,1,PJM-RTO,,,ZONE,,30.48,31.029819,0.588441,-0.038622,True,1
10/12/2023 2:00:00 PM,10/12/2023 10:00:00 AM,1,PJM-RTO,,,ZONE,,32.69,33.497917,0.806774,0.001144,True,1
10/12/2023 3:00:00 PM,10/12/2023 11:00:00 AM,1,PJM-RTO,,,ZONE,,31.71,32.693316,0.983225,0.000091,True,1
10/12/2023 4:00:00 PM,10/12/2023 12:00:00 PM,1,PJM-RTO,,,ZONE,,34.30,35.246179,0.959395,-0.013215,True,1
10/12/2023 5:00:00 PM,10/12/2023 1:00:00 PM,1,PJM-RTO,,,ZONE,,35.11,35.984110,0.902054,-0.027943,True,1
10/12/2023 6:00:00 PM,10/12/2023 2:00:00 PM,1,PJM-RTO,,,ZONE,,34.12,34.849038,0.734329,-0.005290,True,1
10/12/2023 7:00:00 PM,10/12/2023 3:00:00 PM,1,PJM-RTO,,,ZONE,,36.13,36.515789,0.405839,-0.020049,True,1
10/12/2023 8:00:00 PM,10/12/2023 4:00:00 PM,1,PJM-RTO,,,ZONE,,38.17,39.381878,1.032491,0.179386,True,1
10/12/2023 9:00:00 PM,10/12/2023 5:00:00 PM,1,PJM-RTO,,,ZONE,,51.83,51.796507,-0.369359,0.335866,True,1
10/12/2023 10:00:00 PM,10/12/2023 6:00:00 PM,1,PJM-RTO,,,ZONE,,57.49,58.413237,0.429974,0.493263,True,1
10/12/2023 11:00:00 PM,10/12/2023 7:00:00 PM,1,PJM-RTO,,,ZONE,,47.84,49.757059,1.482147,0.434912,True,1
10/13/2023 12:00:00 AM,10/12/2023 8:00:00 PM,1,PJM-RTO,,,ZONE,,36.28,37.990782,1.560756,0.150026,True,1
10/13/2023 1:00:00 AM,10/12/2023 9:00:00 PM,1,PJM-RTO,,,ZONE,,28.94,29.490027,0.500153,0.049874,True,1
10/13/2023 2:00:00 AM,10/12/2023 10:00:00 PM,1,PJM-RTO,,,ZONE,,26.78,27.457265,0.643982,0.033283,True,1
10/13/2023 3:00:00 AM,10/12/2023 11:00:00 PM,1,PJM-RTO,,,ZONE,,23.12,23.145793,-0.026938,0.052731,True,1
10/13/2023 4:00:00 AM,10/13/2023 12:00:00 AM,1,PJM-RTO,,,ZONE,,23.52,24.238999,0.608101,0.110898,True,1
10/13/2023 5:00:00 AM,10/13/2023 1:00:00 AM,1,PJM-RTO,,,ZONE,,22.14,23.588889,1.376748,0.072141,True,1
10/13/2023 6:00:00 AM,10/13/2023 2:00:00 AM,1,PJM-RTO,,,ZONE,,18.35,19.222488,0.835783,0.036705,True,1
10/13/2023 7:00:00 AM,10/13/2023 3:00:00 AM,1,PJM-RTO,,,ZONE,,17.70,18.501633,0.793898,0.007736,True,1
10/13/2023 8:00:00 AM,10/13/2023 4:00:00 AM,1,PJM-RTO,,,ZONE,,20.06,21.773629,1.627686,0.085942,True,1
10/13/2023 9:00:00 AM,10/13/2023 5:00:00 AM,1,PJM-RTO,,,ZONE,,25.84,29.137136,3.144661,0.152475,True,1
10/13/2023 10:00:00 AM,10/13/2023 6:00:00 AM,1,PJM-RTO,,,ZONE,,33.23,36.653469,3.107955,0.315514,True,1
10/13/2023 11:00:00 AM,10/13/2023 7:00:00 AM,1,PJM-RTO,,,ZONE,,36.57,38.231326,1.453846,0.207480,True,1
10/13/2023 12:00:00 PM,10/13/2023 8:00:00 AM,1,PJM-RTO,,,ZONE,,28.65,31.434366,2.632838,0.151529,True,1
10/13/2023 1:00:00 PM,10/13/2023 9:00:00 AM,1,PJM-RTO,,,ZONE,,29.49,31.440406,1.830677,0.119729,True,1
10/13/2023 2:00:00 PM,10/13/2023 10:00:00 AM,1,PJM-RTO,,,ZONE,,29.96,32.057547,1.958412,0.139135,True,1
10/13/2023 3:00:00 PM,10/13/2023 11:00:00 AM,1,PJM-RTO,,,ZONE,,29.79,31.997337,2.112870,0.094468,True,1
10/13/2023 4:00:00 PM,10/13/2023 12:00:00 PM,1,PJM-RTO,,,ZONE,,33.22,36.411822,3.052150,0.139672,True,1
10/13/2023 5:00:00 PM,10/13/2023 1:00:00 PM,1,PJM-RTO,,,ZONE,,33.27,36.631938,3.209410,0.152528,True,1
10/13/2023 6:00:00 PM,10/13/2023 2:00:00 PM,1,PJM-RTO,,,ZONE,,33.35,36.673395,3.148331,0.175063,True,1
10/13/2023 7:00:00 PM,10/13/2023 3:00:00 PM,1,PJM-RTO,,,ZONE,,34.01,37.222349,3.002287,0.210062,True,1
10/13/2023 8:00:00 PM,10/13/2023 4:00:00 PM,1,PJM-RTO,,,ZONE,,38.34,41.743724,3.050590,0.353134,True,1
10/13/2023 9:00:00 PM,10/13/2023 5:00:00 PM,1,PJM-RTO,,,ZONE,,46.41,48.999180,2.011826,0.577354,True,1
10/13/2023 10:00:00 PM,10/13/2023 6:00:00 PM,1,PJM-RTO,,,ZONE,,50.48,52.816458,1.681152,0.655307,True,1
10/13/2023 11:00:00 PM,10/13/2023 7:00:00 PM,1,PJM-RTO,,,ZONE,,45.03,47.536755,2.021932,0.484823,True,1
10/14/2023 12:00:00 AM,10/13/2023 8:00:00 PM,1,PJM-RTO,,,ZONE,,38.87,41.332297,2.137924,0.324373,True,1
10/14/2023 1:00:00 AM,10/13/2023 9:00:00 PM,1,PJM-RTO,,,ZONE,,32.07,34.085050,1.773783,0.241267,True,1
